2152|札|札|ʦat3|t͡ʃaːt̚3|zaat3|P731|札記，信札。|
2153|紮|扎|ʦat3|t͡ʃaːt̚3|zaat3|P731|紮緊，駐紮。|
2154|鏟|铲|ʦʰan35|t͡ʃʰaːn35|caan2|P731|鑊鏟，剷草。|
2155|鏟|铲|ʦʰɛn35|t͡ʃʰɛːn35|cen2|P731|鑊鏟，剷草。|
2156|察|察|ʦʰat3|t͡ʃʰaːt̚3|caat3|P731|察看，觀察。|
2157|山|山|san55|ʃaːn55|saan1|P731|山頂，泰山。|
2158|產|产|ʦʰan35|t͡ʃʰaːn35|caan2|P731|生產。|
2159|殺|杀|sat3|ʃaːt̚3|saat3|P731|殺人，自殺。|
2160|艱|艰|kan55|kaːn55|gaan1|P731|艱苦。|
2161|間|间|kan55|kaːn55|gaan1|P731||
2162|間|间|kɛn55|kɛːn55|gen1|P731||
2163|襉|裥|kan35|kaːn35|gaan2|P731|衣服上的褶子，老人皮膚皺。|
2164|簡|简|kan35|kaːn35|gaan2|P731|簡單。|
2165|簡|简|kɛn35|kɛːn35|gen2|P731|簡單。|
2166|柬|柬|kan35|kaːn35|gaan2|P731|請柬。|
2167|柬|柬|kɛn35|kɛːn35|gen2|P731|請柬。|
2168|揀|拣|kan35|kaːn35|gaan2|P731|挑選，揀菜。|
2169|揀|拣|kɛn35|kɛːn35|gen2|P731|挑選，揀菜。|
2170|間|间|kan33|kaːn33|gaan3|P731|間斷，離間。|
2171|間|间|kɛn33|kɛːn33|gen3|P731|間斷，離間。|
2172|眼|眼|ŋan24|ŋaːn24|ngaan5|P732||
2173|眼|眼|ŋɛn24|ŋɛːn24|ngen5|P732||
2174|閑|闲|han21|haːn21|haan4|P732||
2175|閑|闲|hɛn21|hɛːn21|hen4|P732||
2176|限|限|han22|haːn22|haan6|P732|有限，限制。|
2177|莧|苋|jin22|jiːn22|jin6|P732|莧菜，馬齒莧。|
2178|莧|苋|hɛm21|hɛːm21|hem4|P732|莧菜，馬齒莧。|
2179|軋|轧|ʦat3|t͡ʃaːt̚3|zaat3|P732|壓，被車軋，軋鋼廠。|
2180|班|班|pan55|paːn55|baan1|P732|班級，上班。|
2181|斑|斑|pan55|paːn55|baan1|P732|雀斑，斑點。|
2182|扳|扳|pan35|paːn35|baan2|P732|扳手，用力往後拉。|
2183|頒|颁|pan55|paːn55|baan1|P732|頒佈。|
2184|板|板|pan35|paːn35|baan2|P732|黑板，石板。|
2185|版|版|pan35|paːn35|baan2|P732|出版，版本。|
2186|攀|攀|pʰan55|pʰaːn55|paan1|P732|攀登，高攀。|
2187|扳|扳|pʰan55|pʰaːn55|paan1|P732||
2188|襻|襻|pʰan33|pʰaːn33|paan3|P732|紐襻，門襻。|
2189|爿|爿|pʰan21|pʰaːn21|paan4|P732|一爿店。|
2190|蠻|蛮|man21|maːn21|maan4|P732|野蠻，蠻橫。|
2191|慢|慢|man22|maːn22|maan6|P732|慢車，快慢。|
2192|棧|栈|ʦan35|t͡ʃaːn35|zaan2|P732|客棧，棧房，棧道。|
2193|鍘|铡|ʦap2|t͡ʃaːp̚2|zaap6|P733|鍘刀（包公的刑具，切中藥，人蔘的工具）。|
2194|刪|删|san55|ʃaːn55|saan1|P733|刪除。|
2195|疝|疝|san33|ʃaːn33|saan3|P733|疝氣（大卵脬，小腸氣）。|
2196|奸|奸|kan55|kaːn55|gaan1|P733|奸臣，忠奸。|
2197|奸|奸|kɛn55|kɛːn55|gen1|P733|奸臣，忠奸。|
2198|姦|奸|kan55|kaːn55|gaan1|P733||原文作「奸」字。
2199|姦|奸|kɛn55|kɛːn55|gen1|P733||原文作「奸」字。
2200|諫|谏|kan33|kaːn33|gaan3|P733|諫議。|
2201|澗|涧|kan33|kaːn33|gaan3|P733|兩山之間的小溪。|
2202|鐧|锏|kan33|kaːn33|gaan3|P733|車鐗。|
2203|顏|颜|ŋan21|ŋaːn21|ngaan4|P733|顏色，姓。|
2204|雁|雁|ŋan22|ŋaːn22|ngaan6|P733|大雁，雁鵝。|
2205|瞎|瞎|hat3|haːt̚3|haat3|P733|瞎子，眼瞎。|
2206|轄|辖|hɐt2|hɐt̚2|hat6|P733|直轄市，管轄。|
2207|晏|晏|an33|Øaːn33|aan3|P733|晚也，晏子。|
2208|鞭|鞭|pin55|piːn55|bin1|P733|皮鞭，鞭策。|
2209|編|编|pʰin55|pʰiːn55|pin1|P733|編筐，編輯。|
2210|變|变|pin33|piːn33|bin3|P733|改變，變化。|
2211|別|别|pit2|piːt̚2|bit6|P733，734|區別；分別，離別。|
2212|鼈|鼈|pit3|piːt̚3|bit3|P733|甲魚，鱉壺（軍用水壺）。|
2213|鱉|鳖|pit3|piːt̚3|bit3|P733|甲魚，鱉壺（軍用水壺）。|
2214|篇|篇|pʰin55|pʰiːn55|pin1|P733||
2215|篇|篇|pʰɛn55|pʰɛːn55|pen1|P733||
2216|偏|偏|pʰin55|pʰiːn55|pin1|P734|偏偏，偏僻。|
2217|騙|骗|pʰin33|pʰiːn33|pin3|P734|騙馬；騙人，欺騙。|
2218|便|便|pʰin21|pʰiːn21|pin4|P734|便宜。|
2219|辯|辩|pin22|piːn22|bin6|P734|辯論。|
2220|辨|辨|pin22|piːn22|bin6|P734|分辨，辨別。|
2221|汴|汴|pin22|piːn22|bin6|P734||
2222|便|便|pin22|piːn22|bin6|P734|方便，便當。|
2223|綿|绵|min21|miːn21|min4|P734|海綿，綿延。|
2224|棉|棉|min21|miːn21|min4|P734|棉花。|
2225|免|免|min24|miːn24|min5|P734|免除，罷免。|
2226|勉|勉|min24|miːn24|min5|P734|勉強，勉勵。|
2227|緬|缅|min24|miːn24|min5|P734|緬甸，緬懷。|
2228|澠|渑|min24|miːn24|min5|P734|澠池。|
2229|娩|娩|min24|miːn24|min5|P734|分娩。|
2230|面|面|min22|miːn22|min6|P734||
2231|滅|灭|mit2|miːt̚2|mit6|P734|消滅，滅亡。|
2232|碾|碾|nɛn35|nɛːn35|nen2|P735|農具，碾米。|
2233|連|连|lin21|liːn21|lin4|P735|連長，大連。|
2234|聯|联|lin21|liːn21|lin4|P735|對聯，聯繫。|
2235|輦|辇|nɛn35|nɛːn35|nen2|P735||
2236|列|列|lit2|liːt̚2|lit6|P735|排列，列寧。|
2237|烈|烈|lit2|liːt̚2|lit6|P735|烈士，熱烈。|
2238|裂|裂|lit2|liːt̚2|lit6|P735|分裂，裂開。|
2239|煎|煎|ʦin55|t͡ʃiːn55|zin1|P735|煎藥，煎魚。|
2240|剪|剪|ʦin35|t͡ʃiːn35|zin2|P735|鉸剪，剪東西。|
2241|箭|箭|ʦin33|t͡ʃiːn33|zin3|P735|射箭。|
2242|濺|溅|ʦin22|t͡ʃiːn22|zin6|P735|濺水。|
2243|遷|迁|ʦʰim55|t͡ʃʰiːm55|cim1|P735|遷移。|
2244|淺|浅|ʦʰin35|t͡ʃʰiːn35|cin2|P735|深淺，淺薄。|
2245|錢|钱|ʦʰin21|t͡ʃʰiːn21|cin4|P735|一塊錢，姓。|
2246|踐|践|ʦin35|t͡ʃiːn35|zin2|P735|實踐。|
2247|賤|贱|ʦin22|t͡ʃiːn22|zin6|P735|犯賤，賤價。|
2248|餞|饯|ʦin22|t͡ʃiːn22|zin6|P735|餞行。|
2249|仙|仙|ɬin55|ɬiːn55|slin1|P735|神仙，仙丹。|
2250|鮮|鲜|ɬin55|ɬiːn55|slin1|P736|新鮮，鮮豔。|
2251|鮮|鲜|ɬin35|ɬiːn35|slin2|P736|鮮少。|
2252|癬|癣|ɬyn35|ɬyːn35|slyun2|P736|腳癬。|
2253|線|线|ɬin33|ɬiːn33|slin3|P736|棉線，線索。|
2254|綫|线|ɬin33|ɬiːn33|slin3|P736|棉線，線索。|原文作「線」字。
2255|薛|薛|ɬyt3|ɬyːt̚3|slyut3|P736|姓，薛寶釵。|
2256|泄|泄|ɬit3|ɬiːt̚3|slit3|P736|排泄，泄漏，泄洪。|
2257|洩|泄|ɬit3|ɬiːt̚3|slit3|P736|排泄，泄漏，泄洪。|原文作「泄」字。
2258|涎|涎|jin21|jiːn21|jin4|P736|流下的口水。|
2259|羨|羡|ɬin33|ɬiːn33|slin3|P736|羨慕。|
2260|羡|羡|ɬin33|ɬiːn33|slin3|P736|羨慕。|原文作「羨」字。
2261|展|展|ʦin35|t͡ʃiːn35|zin2|P736|發展，展開。|
2262|哲|哲|ʦit3|t͡ʃiːt̚3|zit3|P736|哲學，哲理。|
2263|蜇|蜇|ʦit3|t͡ʃiːt̚3|zit3|P736|蠍子蜇人，海蜇。|
2264|撤|撤|ʦʰit3|t͡ʃʰiːt̚3|cit3|P736|撤退。|
2265|徹|彻|ʦʰit3|t͡ʃʰiːt̚3|cit3|P736|徹底。|
2266|纏|缠|ʦʰin21|t͡ʃʰiːn21|cin4|P736|盤纏，糾纏。|
2267|轍|辙|ʦit3|t͡ʃiːt̚3|zit3|P736|南轅北轍。|
2268|氈|毡|ʦin55|t͡ʃiːn55|zin1|P736|油毛氈。|
2269|戰|战|ʦin33|t͡ʃiːn33|zin3|P736|戰鬥。|
2270|顫|颤|ʦɐn33|t͡ʃɐn33|zan3|P736|顫抖，打顫。|
2271|折|折|ʦit3|t͡ʃiːt̚3|zit3|P737|打折，折斷；弄折了。|
2272|浙|浙|ʦit3|t͡ʃiːt̚3|zit3|P737|浙江。|
2273|舌|舌|sit2|ʃiːt̚2|sit6|P737|舌頭，口舌。|
2274|膻|膻|san55|ʃaːn55|saan1|P737||
2275|羶|膻|san55|ʃaːn55|saan1|P737||
2276|搧|搧|sin55|ʃiːn55|sin1|P737|搧扇子。|
2277|扇|扇|sin33|ʃiːn33|sin3|P737|芭蕉扇。|
2278|設|设|ʦʰit3|t͡ʃʰiːt̚3|cit3|P737|建設，設計。|
2279|蟬|蝉|sim21|ʃiːm21|sim4|P737|蟬兒，蟬蛻。|
2280|禪|禅|sin21|ʃiːn21|sin4|P737|禪師，禪宗。|
2281|善|善|sin22|ʃiːn22|sin6|P737|善良，面善。|
2282|膳|膳|sin22|ʃiːn22|sin6|P737|用膳，膳食。|
2283|單|单|sin22|ʃiːn22|sin6|P737|姓。|
2284|禪|禅|sin22|ʃiːn22|sin6|P737|禪讓。|
2285|然|然|jin21|jiːn21|jin4|P737|然後，居然。|
2286|燃|燃|jin21|jiːn21|jin4|P737|點燃，燃燒。|
2287|熱|热|jit2|jiːt̚2|jit6|P737|冷熱，熱烈。|
2288|遣|遣|hin35|hiːn35|hin2|P737|遣責，派遣。|
2289|乾|乾|kʰin21|kʰiːn21|kin4|P738|乾隆，乾坤。|
2290|虔|虔|kʰin21|kʰiːn21|kin4|P738|虔誠。|
2291|犍|犍|kin22|kiːn22|gin6|P738|犍爲縣。|
2292|掮|掮|kʰin21|kʰiːn21|kin4|P738|掮客（中介），扛。|
2293|件|件|kin22|kiːn22|gin6|P738|一件，事件。|
2294|傑|杰|kit2|kiːt̚2|git6|P738|傑出，豪傑。|
2295|杰|杰|kit2|kiːt̚2|git6|P738||
2296|諺|谚|jin33|jiːn33|jin3|P738|諺語。|
2297|孽|孽|nit2|niːt̚2|nit6|P738|作孽。|
2298|蔫|蔫|nin55|niːn55|nin1|P738，739|食物不新鮮；花蔫了。|
2299|焉|焉|jin55|jiːn55|jin1|P738|心不在焉。|
2300|延|延|jin21|jiːn21|jin4|P738|延安，拖延。|
2301|筵|筵|jin21|jiːn21|jin4|P738|酒席。|
2302|演|演|jim35|jiːm35|jim2|P738|表演，演出。|
2303|拽|拽|jit3|jiːt̚3|jit3|P738|拖。|
2304|犍|犍|kin33|kiːn33|gin3|P738|閹割過的牛，犍子。|
2305|犍|犍|ʦin35|t͡ʃiːn35|zin2|P738|閹割過的牛，犍子。|
2306|建|建|kin33|kiːn33|gin3|P738|建設，新建。|
2307|揭|揭|kʰit3|kʰiːt̚3|kit3|P738|揭開，揭蓋。|
2308|鍵|键|kin22|kiːn22|gin6|P738|關鍵，鍵盤。|
2309|健|健|kin22|kiːn22|gin6|P739|健康，老人體健。|
2310|腱|腱|kin22|kiːn22|gin6|P739|肌腱。|
2311|言|言|jin21|jiːn21|jin4|P739|語言，言論。|
2312|掀|掀|hin55|hiːn55|hin1|P739|掀桌子。|
2313|軒|轩|hyn55|hyːn55|hyun1|P739|人名用字。|
2314|憲|宪|hin33|hiːn33|hin3|P739|憲法。|
2315|獻|献|hin33|hiːn33|hin3|P739|貢獻，獻寶。|
2316|歇|歇|hit3|hiːt̚3|hit3|P739|休息，一歇。|
2317|蠍|蝎|hit3|hiːt̚3|hit3|P739|蠍子，蛇蠍。|
2318|堰|堰|jin33|jiːn33|jin3|P739|都江堰，壩。|
2319|邊|边|pin55|piːn55|bin1|P739|旁邊，邊緣。|
2320|蝙|蝙|pʰin55|pʰiːn55|pin1|P739|蝙蝠。|
2321|扁|扁|pɛn35|pɛːn35|ben2|P739|扁擔，形狀。|
2322|匾|匾|pin35|piːn35|bin2|P739|牌匾，匾額。|
2323|匾|匾|pɛn35|pɛːn35|ben2|P739|牌匾，匾額。|
2324|遍|遍|pʰin33|pʰiːn33|pin3|P739|一遍；遍地，普遍。|
2325|憋|憋|pit3|piːt̚3|bit3|P739|憋氣，憋尿。|
2326|片|片|pʰin33|pʰiːn33|pin3|P740|一片，片面。|
2327|撇|撇|pʰit3|pʰiːt̚3|pit3|P740|撇捺，撇開。|
2328|辮|辫|pin55|piːn55|bin1|P740|編辮子，辮子。|
2329|眠|眠|min21|miːn21|min4|P740|安眠，眠牀。|
2330|麵|面|min22|miːn22|min6|P740|吃麪，麪粉。|
2331|麪|面|min22|miːn22|min6|P740|吃麪，麪粉。|原文作「麵」字。
2332|篾|篾|mit2|miːt̚2|mit6|P740|竹篾。|
2333|顛|颠|tin55|tiːn55|din1|P740|顛倒，顛箥。|
2334|典|典|tim35|tiːm35|dim2|P740|詞典，典當。|
2335|天|天|tʰin55|tʰiːn55|tin1|P740|天上，晴天。|
2336|腆|腆|tim35|tiːm35|dim2|P740|腆肚子，靦腆。|
2337|鐵|铁|tʰit3|tʰiːt̚3|tit3|P740|鋼鐵。|
2338|田|田|tʰin21|tʰiːn21|tin4|P740|種田，田地。|
2339|填|填|tʰin21|tʰiːn21|tin4|P740|填空，填房（續絃）。|
2340|電|电|tin22|tiːn22|din6|P740|電燈，觸電。|
2341|殿|殿|tin22|tiːn22|din6|P740|佛殿，殿堂。|
2342|奠|奠|tin22|tiːn22|din6|P740|奠基，奠定。|
2343|佃|佃|tin22|tiːn22|din6|P740|佃戶。|
2344|墊|垫|tim22|tiːm22|dim6|P740|墊錢，座墊。|
2345|年|年|nin21|niːn21|nin4|P741|過年，年紀。|
2346|捻|捻|nɛn35|nɛːn35|nen2|P741|以指捻。|
2347|撚|撚|nɛn35|nɛːn35|nen2|P741|以指捻。|原文作「捻」字。
2348|攆|撵|nɛn35|nɛːn35|nen2|P741||
2349|捏|捏|nɛt2|nɛːt̚2|net6|P741|捏緊。|
2350|憐|怜|lin21|liːn21|lin4|P741|可憐。|
2351|蓮|莲|lin21|liːn21|lin4|P741|蓮花，蓮蓬。|
2352|練|练|lin22|liːn22|lin6|P741|練習，熟練。|
2353|煉|炼|lin22|liːn22|lin6|P741|煉丹。|
2354|楝|楝|lin22|liːn22|lin6|P741|苦楝樹。|
2355|箋|笺|ʦʰim55|t͡ʃʰiːm55|cim1|P741|便箋，信箋。|
2356|薦|荐|ʦin33|t͡ʃiːn33|zin3|P741|推薦，棕薦，稿薦。|
2357|節|节|ʦit3|t͡ʃiːt̚3|zit3|P741|竹節，節約。|
2358|千|千|ʦʰin55|t͡ʃʰiːn55|cin1|P741|數字，千萬。|
2359|切|切|ʦʰit3|t͡ʃʰiːt̚3|cit3|P741|切開，迫切。|
2360|前|前|ʦʰin21|t͡ʃʰiːn21|cin4|P741|前後，從前。|
2361|截|截|ʦit2|t͡ʃiːt̚2|zit6|P741|斬釘截鐵，截斷。|原文誤作[tsit3]。
2362|先|先|ɬin55|ɬiːn55|slin1|P741|祖先，先進。|
2363|屑|屑|ɬit3|ɬiːt̚3|slit3|P741，742|木屑，不屑一顧。|
2364|楔|楔|ɬit3|ɬiːt̚3|slit3|P742|楔子。|
2365|肩|肩|kin55|kiːn55|gin1|P742|肩膀。|
2366|堅|坚|kin55|kiːn55|gin1|P742|堅強。|
2367|繭|茧|kan35|kaːn35|gaan2|P742|蠶繭。|
2368|繭|茧|kɛn35|kɛːn35|gen2|P742|蠶繭。|
2369|趼|趼|kan35|kaːn35|gaan2|P742||
2370|趼|趼|ʦin35|t͡ʃiːn35|zin2|P742||
2371|筧|笕|kan35|kaːn35|gaan2|P742|水筧，筧橋。|
2372|見|见|kin33|kiːn33|gin3|P742|看見，見識。|
2373|結|结|kit3|kiːt̚3|git3|P742|打結，結果。|
2374|䥛|䥛|kit3|kiːt̚3|git3|P742|鐮刀。|
2375|潔|洁|kit3|kiːt̚3|git3|P742|清潔，潔白。|
2376|牽|牵|hin55|hiːn55|hin1|P742|牽牛花。|
2377|研|研|jin21|jiːn21|jin4|P742|研究。|
2378|硯|砚|jin22|jiːn22|jin6|P742|硯臺。|
2379|顯|显|hin35|hiːn35|hin2|P742|明顯，顯靈。|
2380|賢|贤|jin21|jiːn21|jin4|P742|聖賢，賢惠。|
2381|弦|弦|jin21|jiːn21|jin4|P742|上弦月。|
2382|絃|弦|jin21|jiːn21|jin4|P742|琴絃。|原文作「弦」字。
2383|現|现|jin22|jiːn22|jin6|P742|出現，現在。|
2384|煙|烟|jin55|jiːn55|jin1|P743|冒煙。|
2385|菸|烟|jin55|jiːn55|jin1|P743|香菸。|原文作「煙」字。
2386|燕|燕|jin33|jiːn33|jin3|P743|姓，燕京；燕子。|
2387|宴|宴|jin33|jiːn33|jin3|P743|宴會。|
2388|嚥|咽|jin33|jiːn33|jin3|P743|下嚥。|
2389|咽|咽|jin33|jiːn33|jin3|P743|下嚥。|
2390|噎|噎|jit3|jiːt̚3|jit3|P743|噎住了。|
2391|搬|搬|pun55|puːn55|bun1|P743|搬家，搬運。|
2392|般|般|pun55|puːn55|bun1|P743|般配，一般。|
2393|半|半|pun33|puːn33|bun3|P743|半天，一半。|
2394|絆|绊|pun22|puːn22|bun6|P743|絆腳石，絆倒。|
2395|鉢|钵|put3|puːt̚3|but3|P743|鉢頭，衣鉢。|
2396|缽|钵|put3|puːt̚3|but3|P743|缽頭，衣缽。|
2397|撥|拨|put2|puːt̚2|but6|P743|撥款，點撥。|
2398|潘|潘|pʰun55|pʰuːn55|pun1|P743|姓。|
2399|拚|拚|pʰun33|pʰuːn33|pun3|P743|拼命。|原文誤作[pʰoŋ33]。
2400|判|判|pʰun33|pʰuːn33|pun3|P743|判斷，審判。|
2401|潑|泼|pʰut3|pʰuːt̚3|put3|P743|潑水，潑辣。|
2402|盤|盘|pʰun21|pʰuːn21|pun4|P743|盤子，算盤。|
2403|伴|伴|pun22|puːn22|bun6|P743|夥伴，伴隨。|
2404|拌|拌|pun22|puːn22|bun6|P744|攪拌，涼拌。|
2405|叛|叛|pʰun33|pʰuːn33|pun3|P744|叛徒，背叛。|
2406|鈸|钹|pat2|paːt̚2|baat6|P744|銅質圓樂器。|
2407|瞞|瞒|mun21|muːn21|mun4|P744|隱瞞。|
2408|饅|馒|man22|maːn22|maan6|P744|饅頭。|
2409|滿|满|mun24|muːn24|mun5|P744|裝滿，滿意。|
2410|漫|漫|man22|maːn22|maan6|P744|漫長，漫畫。|
2411|幔|幔|man22|maːn22|maan6|P744|帷幔，幔帳。|
2412|末|末|mut2|muːt̚2|mut6|P744|末尾，鋸末。|
2413|沫|沫|mut2|muːt̚2|mut6|P744|泡沫。|
2414|端|端|tyn55|tyːn55|dyun1|P744|端午，端正。|
2415|短|短|tyn35|tyːn35|dyun2|P744|長短，短命。|
2416|斷|断|tyn33|tyːn33|dyun3|P744|決斷。|
2417|斷|断|tʰyn24|tʰyːn24|tyun5|P744，745|決斷。|
2418|鍛|锻|tyn22|tyːn22|dyun6|P744|鍛鍊。|
2419|掇|掇|tyt3|tyːt̚3|dyut3|P744|拾掇；掂掇。|
2420|脫|脱|tʰyt3|tʰyːt̚3|tyut3|P744|脫衣裳，脫線，擺脫。|
2421|團|团|tʰyn21|tʰyːn21|tyun4|P745|團結，一團線，團長。|
2422|糰|团|tʰyn21|tʰyːn21|tyun4|P745|糯米糰。|
2423|段|段|tyn22|tyːn22|dyun6|P745|一段木頭，路段，階段。|
2424|緞|缎|tyn22|tyːn22|dyun6|P745|綢緞，緞面。|
2425|椴|椴|tyn22|tyːn22|dyun6|P745|椴樹，椴木。|
2426|奪|夺|tyt2|tyːt̚2|dyut6|P745|搶奪，奪權。|
2427|暖|暖|nyn24|nyːn24|nyun5|P745|溫暖，暖和。|
2428|鸞|鸾|lyn21|lyːn21|lyun4|P745|鸞鳳。|
2429|卵|卵|lyn35|lyːn35|lyun2|P745|雞卵。|
2430|亂|乱|lyn22|lyːn22|lyun6|P745|混亂，亂動。|
2431|捋|捋|lyt3|lyːt̚3|lyut3|P745|捋袖。|
2432|鑽|钻|ʦyn55|t͡ʃyːn55|zyun1|P745|動詞，鑽洞。|原文誤作[tsyn33]。
2433|纂|纂|ʦyn22|t͡ʃyːn22|zyun6|P745|編纂。|
2434|攢|攒|ʦɐn35|t͡ʃɐn35|zan2|P745|積攢。|
2435|鑽|钻|ʦyn33|t͡ʃyːn33|zyun3|P745|名詞，木工具，鑽子。|
2436|汆|汆|ʦʰyn55|t͡ʃʰyːn55|cyun1|P745|汆丸子，汆湯，汆青菜。|
2437|竄|窜|ʦʰyn33|t͡ʃʰyːn33|cyun3|P745|東竄西竄。|
2438|撮|撮|ʦyt3|t͡ʃyːt̚3|zyut3|P746|一撮毛，一撮米。|
2439|酸|酸|ɬyn55|ɬyːn55|slyun1|P746|硫酸，味道。|
2440|算|算|ɬyn33|ɬyːn33|slyun3|P746|算賬，計算。|
2441|蒜|蒜|ɬyn33|ɬyːn33|slyun3|P746|大蒜，蒜苗。|
2442|官|官|kun55|kuːn55|gun1|P746|當官，官司。|
2443|棺|棺|kun55|kuːn55|gun1|P746|棺材。|
2444|觀|观|kun55|kuːn55|gun1|P746|參觀，觀音。|
2445|冠|冠|kun55|kuːn55|gun1|P746|衣冠。|
2446|管|管|kun35|kuːn35|gun2|P746|不管，管理。|
2447|館|馆|kun35|kuːn35|gun2|P746|館子，圖書館。|
2448|貫|贯|kun33|kuːn33|gun3|P746|一貫，貫徹。|
2449|灌|灌|kun33|kuːn33|gun3|P746|灌溉，澆灌。|
2450|罐|罐|kun33|kuːn33|gun3|P746|瓦罐，罐頭。|
2451|觀|观|kun33|kuːn33|gun3|P746|道觀，寺觀。|
2452|冠|冠|kun33|kuːn33|gun3|P746|冠軍。|
2453|括|括|kʷat3|kʷaːt̚3|gwaat3|P746|包括。|
2454|聒|聒|kʷat3|kʷaːt̚3|gwaat3|P746|聒耳朵，面聒（打耳光）。|
2455|寬|宽|fun55|fuːn55|fun1|P746|寬敞，不緊。|
2456|款|款|fun35|fuːn35|fun2|P747|款項，匯款。|
2457|闊|阔|fut3|fuːt̚3|fut3|P747|不窄，開闊。|
2458|玩|玩|wan35|waːn35|waan2|P747|古玩，玩具。|
2459|玩|玩|wan22|waːn22|waan6|P747|古玩，玩具。|
2460|歡|欢|fun55|fuːn55|fun1|P747|喜歡，歡喜。|
2461|喚|唤|wun22|wuːn22|wun6|P747|呼喚。|
2462|煥|焕|wun22|wuːn22|wun6|P747|煥然一新。|
2463|豁|豁|fut3|fuːt̚3|fut3|P747|豁然，豁嘴，豁口，豁拳。|
2464|桓|桓|wun21|wuːn21|wun4|P747||
2465|桓|桓|wan21|waːn21|waan4|P747||
2466|完|完|yn21|jyːn21|jyun4|P747|吃完，完全。|
2467|丸|丸|yn21|jyːn21|jyun4|P747|藥丸，丸子。|
2468|緩|缓|wun24|wuːn24|wun5|P747|緩慢，遲緩。|
2469|皖|皖|wun24|wuːn24|wun5|P747|安徽。|
2470|換|换|wun22|wuːn22|wun6|P747|交換，換衣。|
2471|活|活|wut2|wuːt̚2|wut6|P747|生活，活魚。|
2472|豌|豌|wun35|wuːn35|wun2|P747|豌豆。|原文誤作[wan55]。
2473|剜|剜|wun35|wuːn35|wun2|P747|挖。|原文誤作[wan55]。
2474|碗|碗|wun35|wuːn35|wun2|P747|飯碗，碗筷。|
2475|腕|腕|wun35|wuːn35|wun2|P747|手腕。|
2476|鰥|鳏|kʷan55|kʷaːn55|gwaan1|P748|鰥夫，鰥寡。|
2477|頑|顽|man21|maːn21|maan4|P748|頑皮。|
2478|幻|幻|wan22|waːn22|waan6|P748|幻想，科幻。|
2479|滑|滑|wat2|waːt̚2|waat6|P748|地滑。|
2480|滑|滑|wɛt2|wɛːt̚2|wet6|P748|地滑。|
2481|猾|猾|wat2|waːt̚2|waat6|P748|狡猾。|
2482|猾|猾|wɛt2|wɛːt̚2|wet6|P748|狡猾。|
2483|挖|挖|wɛt3|wɛːt̚3|wet3|P748|挖地，開挖。|
2484|篡|篡|ʦʰyn33|t͡ʃʰyːn33|cyun3|P748|篡位，篡改。|
2485|撰|撰|ʦyn22|t͡ʃyːn22|zyun6|P748|撰寫。|
2486|閂|闩|san55|ʃaːn55|saan1|P748|門閂。|
2487|拴|拴|san55|ʃaːn55|saan1|P748|捆綁。|
2488|涮|涮|san33|ʃaːn33|saan3|P748|涮洗。|
2489|刷|刷|ʦʰat3|t͡ʃʰaːt̚3|caat3|P748|牙刷，刷子。|
2490|關|关|kʷan55|kʷaːn55|gwaan1|P748|關門，關心。|
2491|慣|惯|kʷan33|kʷaːn33|gwaan3|P748|習慣，慣用。|
2492|慣|惯|kʷɛn33|kʷɛːn33|gwen3|P748|習慣，慣用。|
2493|刮|刮|kʷat3|kʷaːt̚3|gwaat3|P748||原文誤作[kat3]。
2494|刮|刮|kʷɛt3|kʷɛːt̚3|gwet3|P748||原文誤作[kɛt3]。
2495|還|还|wan21|waːn21|waan4|P748|還原；還有。|
2496|還|还|wɛn21|wɛːn21|wen4|P748|還原。|
2497|環|环|wan21|waːn21|waan4|P748|環境。|
2498|患|患|wan22|waːn22|waan6|P749|憂患，患病。|
2499|宦|宦|wan22|waːn22|waan6|P749|宦官。|
2500|彎|弯|wan55|waːn55|waan1|P749|彎曲，轉彎。|
2501|灣|湾|wan55|waːn55|waan1|P749|海灣，港灣。|
2502|戀|恋|lin22|liːn22|lin6|P749|戀愛，留戀。|
2503|戀|恋|lin35|liːn35|lin2|P749|戀愛，留戀。|
2504|⿰米戀|⿰米恋|lin22|liːn22|lin6|P749|～糊。|又作「𥽸」字。
2505|劣|劣|lit2|liːt̚2|lit6|P749|惡劣，僞劣。|
2506|全|全|ʦʰyn21|t͡ʃʰyːn21|cyun4|P749|全部，安全。|
2507|泉|泉|ʦʰyn21|t͡ʃʰyːn21|cyun4|P749|泉水，噴泉。|
2508|絕|绝|ʦyt2|t͡ʃyːt̚2|zyut6|P749|絕對。|
2509|宣|宣|ɬyn55|ɬyːn55|slyun1|P749|宣傳，宣佈。|
2510|選|选|ɬyn35|ɬyːn35|slyun2|P749|選舉，挑選。|
2511|雪|雪|ɬyt3|ɬyːt̚3|slyut3|P749|下雪，雪白。|
2512|旋|旋|syn21|ʃyːn21|syun4|P749|旋轉；旋吃旋做。|
2513|旋|旋|ɬyn21|ɬyːn21|slyun4|P749|旋轉；旋吃旋做。|
2514|鏇|镟|syn21|ʃyːn21|syun4|P749|鏇牀。|
2515|鏇|镟|ɬyn21|ɬyːn21|slyun4|P749|鏇牀。|
2516|轉|转|ʦyn35|t͡ʃyːn35|zyun2|P749|轉送，轉學，翻轉。|
2517|轉|转|ʦyn33|t͡ʃyːn33|zyun3|P749|轉圓圈，轉螺絲。|
