988|誌|志|tʃi33|t͡ʃiː33|zi3|||
989|嗤|嗤|tʃʰi55|t͡ʃʰiː55|ci1||嗤笑。|
990|齒|齿|tʃʰi35|t͡ʃʰiː35|ci2|||
991|詩|诗|sɿ55|sɿ55|sy1|||
992|始|始|tʃʰi35|t͡ʃʰiː35|ci2|||
993|試|试|ʃi33|ʃiː33|si3|||
994|時|时|ʃi21|ʃiː21|si4|||
995|市|市|ʃi23|ʃiː24|si5|||
996|恃|恃|tʃʰi21|t͡ʃʰiː21|ci4|||
997|侍|侍|sɿ22|sɿ22|sy6|||
998|而|而|0i21|jiː21|ji4|||
999|耳|耳|0i23|jiː24|ji5|||
1000|餌|饵|0i23|jiː24|ji5|||
1001|基|基|ki55|kiː55|gi1|||標音誤爲[0i23]，此地應爲[ki55]。
1002|己|己|ki35|kiː35|gi2|||
1003|紀|纪|ki35|kiː35|gi2||紀律、世紀讀音亦同。|
1004|記|记|ki33|kiː33|gi3|||
1005|欺|欺|hi55|hiː55|hi1|||原網誤爲53，此地陰平應爲55。
1006|起|起|hi35|hiː35|hi2|||
1007|杞|杞|ki35|kiː35|gi2|||
1008|旗|旗|kʰi21|kʰiː21|ki4|||
1009|其|其|kʰi21|kʰiː21|ki4|||
1010|期|期|kʰi21|kʰiː21|ki4||時期。|
1011|忌|忌|ki22|kiː22|gi6|||
1012|疑|疑|ni21|niː21|ni4|||
1013|擬|拟|ni23|niː24|ni5|||
1014|嬉|嬉|hi55|hiː55|hi1|||
1015|熙|熙|hi55|hiː55|hi1|||
1016|喜|喜|hi35|hiː35|hi2|||
1017|醫|医|0i55|jiː55|ji1|||
1018|意|意|0i33|jiː33|ji3|||
1019|矣|矣|0i23|jiː24|ji5|||
1020|飴|饴|0i21|jiː21|ji4||高梁飴。|
1021|以|以|0i23|jiː24|ji5|||
1022|已|已|0i23|jiː24|ji5|||
1023|異|异|0i22|jiː22|ji6|||
1024|機|机|ki55|kiː55|gi1|||
1025|譏|讥|ki55|kiː55|gi1|||
1026|饑|饥|ki55|kiː55|gi1||饑荒。|
1027|幾|几|ki55|kiː55|gi1||幾乎。|
1028|幾|几|ki35|kiː35|gi2||幾個。|
1029|既|既|ki33|kiː33|gi3|||
1030|豈|岂|hi35|hiː35|hi2|||
1031|氣|气|hi33|hiː33|hi3|||
1032|祈|祈|kʰi21|kʰiː21|ki4|||
1033|毅|毅|ŋɐi22|ŋɐi22|ngai6|||
1034|希|希|hi55|hiː55|hi1|||
1035|稀|稀|hi55|hiː55|hi1|||
1036|衣|衣|0i55|jiː55|ji1|||
1037|依|依|0i55|jiː55|ji1|||
1038|嘴|嘴|tʃui35|t͡ʃuːi35|zui2|||
1039|髓|髓|ʃui35|ʃuːi35|sui2|||
1040|隨|随|tʃʰui35|t͡ʃʰuːi35|cui2|||
1041|吹|吹|tʃʰui55|t͡ʃʰuːi55|cui1|||
1042|炊|炊|tʃʰui55|t͡ʃʰuːi55|cui1|||
1043|垂|垂|tʃʰui21|t͡ʃʰuːi21|cui4|||
1044|睡|睡|ʃui22|ʃuːi22|sui6|||
1045|瑞|瑞|ʃui22|ʃuːi22|sui6|||
1046|蕊|蕊|0iui23|juːi24|jui5|||原網作「蘂」字。
1047|蘂|蕊|0iui23|juːi24|jui5|||同「蕊」字。
1048|規|规|kʰuɐi55|kʷʰɐi55|kwai1|||
1049|詭|诡|kuɐi35|kʷɐi35|gwai2|||
1050|虧|亏|kʰuɐi55|kʷʰɐi55|kwai1|||
1051|窺|窥|kʰuɐi55|kʷʰɐi55|kwai1|||
1052|跪|跪|kuɐi22|kʷɐi22|gwai6|||
1053|危|危|ŋɐi21|ŋɐi21|ngai4|||
1054|僞|伪|ŋɐi22|ŋɐi22|ngai6|||
1055|偽|伪|ŋɐi22|ŋɐi22|ngai6|||原網作「僞」字。
1056|麾|麾|fui55|fuːi55|fui1|||
1057|毀|毁|0uɐi35|wɐi35|wai2|||
1058|萎|萎|0uɐi35|wɐi35|wai2||氣萎。|
1059|委|委|0uɐi35|wɐi35|wai2|||
1060|餵|喂|0uɐi33|wɐi33|wai3|||原網作「餧」字。
1061|喂|喂|0uɐi33|wɐi33|wai3|||原網作「餧」字。
1062|爲|为|0uɐi21|wɐi21|wai4||作爲。|
1063|爲|为|0uɐi22|wɐi22|wai6||爲什麼。|
1064|為|为|0uɐi21|wɐi21|wai4||作為。|
1065|為|为|0uɐi22|wɐi22|wai6||為什麼。|原網作「爲」字。
1066|壘|垒|lui23|luːi24|lui5|||
1067|類|类|lui22|luːi22|lui6|||
1068|淚|泪|lui22|luːi22|lui6|||
1069|醉|醉|tʃui33|t͡ʃuːi33|zui3|||
1070|翠|翠|tʃʰui33|t͡ʃʰuːi33|cui3|||
1071|雖|虽|ʃui55|ʃuːi55|sui1|||
1072|綏|绥|ʃy55|ʃyː55|syu1|||
1073|粹|粹|tʃʰui33|t͡ʃʰuːi33|cui3||純粹。|
1074|遂|遂|ʃui22|ʃuːi22|sui6|||
1075|隧|隧|ʃui22|ʃuːi22|sui6||隧道。|
1076|穗|穗|ʃui22|ʃuːi22|sui6|||
1077|追|追|tʃui55|t͡ʃuːi55|zui1|||
1078|錘|锤|tʃʰui21|t͡ʃʰuːi21|cui4|||
1079|槌|槌|tʃʰui21|t͡ʃʰuːi21|cui4|||
1080|墜|坠|tʃui22|t͡ʃuːi22|zui6|||
1081|衰|衰|ʃui55|ʃuːi55|sui1|||
1082|帥|帅|ʃui33|ʃuːi33|sui3|||
1083|錐|锥|0iui55|juːi55|jui1|||
1084|水|水|ʃui35|ʃuːi35|sui2|||
1085|誰|谁|ʃui21|ʃuːi21|sui4|||
1086|龜|龟|kuɐi55|kʷɐi55|gwai1|||
1087|癸|癸|kʰuɐi21|kʷʰɐi21|kwai4|||
1088|軌|轨|kuɐi35|kʷɐi35|gwai2|||
1089|愧|愧|kʰuɐi33|kʷʰɐi33|kwai3|||
1090|季|季|kuɐi33|kʷɐi33|gwai3|||
1091|逵|逵|kʰuɐi21|kʷʰɐi21|kwai4|||
1092|葵|葵|kʰuɐi21|kʷʰɐi21|kwai4|||
1093|櫃|柜|kuɐi22|kʷɐi22|gwai6|||
1094|位|位|0uɐi22|wɐi22|wai6|||
1095|維|维|0uɐi21|wɐi21|wai4|||
1096|遺|遗|0uɐi21|wɐi21|wai4|||
1097|惟|惟|0uɐi21|wɐi21|wai4|||
1098|唯|唯|0uɐi21|wɐi21|wai4|||
1099|非|非|fi55|fiː55|fi1|||
1100|飛|飞|fi55|fiː55|fi1|||
1101|匪|匪|fi35|fiː35|fi2|||
1102|疿|痱|fi55|fiː55|fi1||疿子。|同「痱」字。
1103|痱|痱|fi55|fiː55|fi1||疿子。|原網作「疿」字。
1104|妃|妃|fi55|fiː55|fi1|||
1105|費|费|fɐi33|fɐi33|fai3||費用。|
1106|肥|肥|fi21|fiː21|fi4|||原網誤爲31，此地陽平應爲21。
1107|翡|翡|fi35|fiː35|fi2||翡翠。|
1108|微|微|mi21|miː21|mi4|||
1109|尾|尾|mi23|miː24|mi5|||
1110|未|未|mi21|miː21|mi4|||
1111|味|味|mi22|miː22|mi6|||
1112|歸|归|kuɐi55|kʷɐi55|gwai1|||
1113|鬼|鬼|kuɐi35|kʷɐi35|gwai2|||
1114|貴|贵|kuɐi33|kʷɐi33|gwai3|||
1115|魏|魏|ŋɐi22|ŋɐi22|ngai6|||
1116|揮|挥|0uɐi55|wɐi55|wai1|||
1117|輝|辉|0uɐi55|wɐi55|wai1|||
1118|徽|徽|fui55|fuːi55|fui1|||
1119|諱|讳|0uɐi21|wɐi21|wai4|||
1120|威|威|0uɐi55|wɐi55|wai1|||
1121|畏|畏|0uɐi33|wɐi33|wai3|||
1122|慰|慰|0uɐi33|wɐi33|wai3|||
1123|圍|围|0uɐi21|wɐi21|wai4|||
1124|違|违|0uɐi21|wɐi21|wai4|||
1125|偉|伟|0uɐi35|wɐi35|wai2|||
1126|葦|苇|0uɐi21|wɐi21|wai4||蘆葦。|
1127|緯|纬|0uɐi35|wɐi35|wai2|||
1128|胃|胃|0uɐi22|wɐi22|wai6|||
1129|謂|谓|0uɐi22|wɐi22|wai6|||
1130|蝟|猬|0uɐi22|wɐi22|wai6|||
1131|彙|汇|0ui22|wuːi22|wui6|||
1132|褒|褒|pau55|paːu55|baau1||褒獎。|
1133|保|保|pu35|puː35|bu2|||
1134|寶|宝|pu35|puː35|bu2|||
1135|堡|堡|pu35|puː35|bu2|||
1136|報|报|pu33|puː33|bu3|||
1137|袍|袍|pʰau21|pʰaːu21|paau4|||
1138|抱|抱|pʰu23|pʰuː24|pu5|||
1139|暴|暴|pu22|puː22|bu6|||
1140|菢|菢|pu22|puː22|bu6||菢小雞。|
1141|毛|毛|mu21|muː21|mu4|||
1142|冒|冒|mau22|maːu22|maau6|||
1143|帽|帽|mu22|muː22|mu6|||
1144|刀|刀|tu55|tuː55|du1|||
1145|倒|倒|tu35|tuː35|du2||打倒。|
1146|島|岛|tu35|tuː35|du2|||
1147|禱|祷|tu35|tuː35|du2|||
1148|到|到|tu33|tuː33|du3|||
1149|滔|滔|tʰu55|tʰuː55|tu1|||
1150|討|讨|tʰu35|tʰuː35|tu2|||
1151|桃|桃|tʰu21|tʰuː21|tu4|||
1152|逃|逃|tʰu21|tʰuː21|tu4|||標音誤爲陰平55，此地應爲陽平21。
1153|陶|陶|tʰu21|tʰuː21|tu4|||
1154|萄|萄|tʰu21|tʰuː21|tu4|||
1155|濤|涛|tʰu21|tʰuː21|tu4|||
1156|稻|稻|tu22|tuː22|du6|||
1157|道|道|tu22|tuː22|du6|||
1158|導|导|tu22|tuː22|du6|||
1159|盜|盗|tu22|tuː22|du6|||
1160|腦|脑|nu23|nuː24|nu5|||
1161|惱|恼|nu23|nuː24|nu5|||
1162|勞|劳|lu21|luː21|lu4|||
1163|撈|捞|lu55|luː55|lu1||撈錢。|
1164|牢|牢|lu21|luː21|lu4|||
1165|老|老|lu23|luː24|lu5|||
1166|澇|涝|lu22|luː22|lu6||旱澇。|
1167|糟|糟|tʃu55|t͡ʃuː55|zu1|||
1168|遭|遭|tʃu55|t͡ʃuː55|zu1|||
1169|早|早|tʃu35|t͡ʃuː35|zu2|||
1170|棗|枣|tʃu35|t͡ʃuː35|zu2|||
1171|蚤|蚤|tʃu35|t͡ʃuː35|zu2|||
1172|澡|澡|tʃu35|t͡ʃuː35|zu2|||
1173|竈|灶|tʃu33|t͡ʃuː33|zu3|||
1174|灶|灶|tʃu33|t͡ʃuː33|zu3|||原網作「竈」字。
1175|躁|躁|tʃʰu33|t͡ʃʰuː33|cu3|||
1176|操|操|tʃʰu55|t͡ʃʰuː55|cu1||操作。|
1177|草|草|tʃʰu35|t͡ʃʰuː35|cu2|||
1178|糙|糙|tʃʰu33|t͡ʃʰuː33|cu3||粗糙。|
1179|曹|曹|tʃʰu21|t͡ʃʰuː21|cu4|||
1180|槽|槽|tʃʰu21|t͡ʃʰuː21|cu4|||
1181|造|造|tʃu22|t͡ʃuː22|zu6||建造。|
1182|皂|皂|tʃu22|t͡ʃuː22|zu6|||原網作「皁」字。
1183|皁|皂|tʃu22|t͡ʃuː22|zu6|||
1184|騷|骚|ɬu55|ɬuː55|slu1|||
1185|臊|臊|ɬu55|ɬuː55|slu1||臊氣。|
1186|嫂|嫂|ɬu35|ɬuː35|slu2|||
1187|掃|扫|ɬu33|ɬuː33|slu3||掃帚。|
1188|高|高|ku55|kuː55|gu1|||
1189|膏|膏|ku55|kuː55|gu1||油膏。|
1190|篙|篙|ku55|kuː55|gu1||進船竿。|
1191|糕|糕|ku55|kuː55|gu1|||標音誤爲[kʰau33]，此地應爲[ku55]。
1192|羔|羔|ku55|kuː55|gu1|||
1193|稿|稿|ku35|kuː35|gu2|||原網作「稾」字。
1194|告|告|ku33|kuː33|gu3|||
1195|考|考|hau35|haːu35|haau2|||
1196|攷|考|hau35|haːu35|haau2|||
1197|靠|靠|kʰau33|kʰaːu33|kaau3|||
1198|犒|犒|kʰau33|kʰaːu33|kaau3|||
1199|熬|熬|ŋu21|ŋuː21|ngu4|||
1200|傲|傲|ŋu22|ŋuː22|ngu6|||
1201|鏊|鏊|ŋu22|ŋuː22|ngu6||烙餅用具。|
1202|蒿|蒿|hu55|huː55|hu1||蓬蒿。|
1203|薅|薅|hau55|haːu55|haau1||除田草。|
1204|好|好|hu33|huː33|hu3||喜好。|
1205|好|好|hu35|huː35|hu2||好壞。|
1206|耗|耗|hu33|huː33|hu3|||原網作「秏」字。
1207|毫|毫|hu21|huː21|hu4|||
1208|豪|豪|hu21|huː21|hu4|||
1209|壕|壕|hu21|huː21|hu4|||
1210|號|号|hu22|huː22|hu6||號數。|
1211|浩|浩|hu22|huː22|hu6|||
1212|爊|爊|0ɐu33|Øɐu33|au3||熝白菜。|
1213|襖|袄|ʔu33|Øuː33|u3|||
1214|奧|奥|ʔu33|Øuː33|u3|||
1215|懊|懊|ʔu33|Øuː33|u3||懊惱；懊悔。|
1216|包|包|pɛu55|pɛːu55|beu1|||
1217|胞|胞|pau55|paːu55|baau1|||
1218|飽|饱|pɛu35|pɛːu35|beu2|||
1219|豹|豹|pʰau33|pʰaːu33|paau3|||
1220|爆|爆|pɛu33|pɛːu33|beu3|||
1221|泡|泡|pʰɛu55|pʰɛːu55|peu1|||
1222|拋|抛|pʰɛu55|pʰɛːu55|peu1|||
1223|炮|炮|pʰɛu33|pʰɛːu33|peu3||槍炮。|
1224|鮑|鲍|pau55|paːu55|baau1||姓、鮑魚讀音亦同。|
1225|鉋|铇|pʰɛu21|pʰɛːu21|peu4|||
1226|茅|茅|mɛu21|mɛːu21|meu4|||
1227|卯|卯|mau23|maːu24|maau5|||
1228|貌|貌|mau22|maːu22|maau6|||
1229|鐃|铙|nau21|naːu21|naau4|||
1230|撓|挠|nau21|naːu21|naau4|||
1231|鬧|闹|nau22|naːu22|naau6|||
1232|罩|罩|tʃɛu33|t͡ʃɛːu33|zeu3|||
1233|櫂|棹|tʃau22|t͡ʃaːu22|zaau6||槳。|
1234|棹|棹|tʃau22|t͡ʃaːu22|zaau6||槳。|
1235|抓|抓|tʃa55|t͡ʃaː55|zaa1|||
1236|爪|爪|tʃɛu35|t͡ʃɛːu35|zeu2||爪牙。|
1237|笊|笊|tʃɛu33|t͡ʃɛːu33|zeu3||笊籬。|
1238|抄|抄|tʃʰɛu55|t͡ʃʰɛːu55|ceu1||抄寫。|
1239|鈔|钞|tʃʰau55|t͡ʃʰaːu55|caau1||鑼鈔。|
1240|炒|炒|tʃʰɛu35|t͡ʃʰɛːu35|ceu2|||
1241|吵|吵|tʃʰɛu35|t͡ʃʰɛːu35|ceu2|||
1242|巢|巢|tʃʰu21|t͡ʃʰuː21|cu4|||
1243|梢|梢|ɬiu55|ɬiːu55|sliu1||樹梢。|
1244|捎|捎|ɬiu55|ɬiːu55|sliu1||捎帶。|
1245|稍|稍|ʃiu55|ʃiːu55|siu1|||
1246|潲|潲|ʃɛu33|ʃɛːu33|seu3||豬食、潲雨讀音亦同。|
1247|交|交|kɛu55|kɛːu55|geu1|||
1248|膠|胶|kɛu55|kɛːu55|geu1|||
1249|郊|郊|kɛu55|kɛːu55|geu1|||
1250|絞|绞|kɛu35|kɛːu35|geu2|||
1251|狡|狡|kɛu35|kɛːu35|geu2|||
1252|鉸|铰|kɛu35|kɛːu35|geu2|||
1253|攪|搅|kɛu35|kɛːu35|geu2|||
1254|教|教|kɛu33|kɛːu33|geu3||教育；教書。|
1255|較|较|kau33|kaːu33|gaau3|||
1256|酵|酵|hau55|haːu55|haau1|||
1257|校|校|hau22|haːu22|haau6||學校。|
1258|校|校|hau33|haːu33|haau3||上校。|
1259|校|校|kau33|kaːu33|gaau3||校對。|
1260|覺|觉|kɛu33|kɛːu33|geu3|||
1261|覺|觉|kʰøk3|kʰœːk̚3|koek3||知覺。|
1262|窖|窖|kau33|kaːu33|gaau3|||
1263|敲|敲|hau55|haːu55|haau1|||
1264|巧|巧|kʰiu35|kʰiːu35|kiu2|||
1265|咬|咬|ŋɛu23|ŋɛːu24|ngeu5|||原網作「齩」字。
1266|淆|淆|ŋau21|ŋaːu21|ngaau4|||
1267|肴|肴|ŋau21|ŋaːu21|ngaau4|||
1268|餚|肴|ŋau21|ŋaːu21|ngaau4|||
1269|效|效|hau22|haːu22|haau6|||
1270|坳|坳|0ɛu33|Øɛːu33|eu3||山坳。|
1271|膘|膘|piu55|piːu55|biu1||肥膘。|原網作「臕」字。
1272|臕|膘|piu55|piːu55|biu1||肥臕。|同「膘」字。
1273|標|标|piu55|piːu55|biu1|||
1274|表|表|piu35|piːu35|biu2|||
1275|飄|飘|pʰiu55|pʰiːu55|piu1|||
1276|漂|漂|pʰiu33|pʰiːu33|piu3||漂亮。|
1277|瓢|瓢|pʰiu21|pʰiːu21|piu4|||
1278|嫖|嫖|pʰiu21|pʰiːu21|piu4||嫖賭。|
1279|鰾|鳔|pʰiu33|pʰiːu33|piu3|||
1280|貓|猫|mɛu55|mɛːu55|meu1|||
1281|苗|苗|miu21|miːu21|miu4|||
1282|描|描|miu21|miːu21|miu4|||
1283|秒|秒|miu23|miːu24|miu5|||
1284|渺|渺|miu23|miːu24|miu5|||
1285|藐|藐|miu23|miːu24|miu5|||
1286|廟|庙|miu22|miːu22|miu6|||
1287|妙|妙|miu22|miːu22|miu6|||
1288|燎|燎|liu21|liːu21|liu4|||
1289|療|疗|liu21|liːu21|liu4|||
1290|焦|焦|tʃiu55|t͡ʃiːu55|ziu1|||
1291|蕉|蕉|tʃiu55|t͡ʃiːu55|ziu1||芭蕉。|
1292|椒|椒|tʃiu55|t͡ʃiːu55|ziu1|||
1293|醮|醮|tʃiu33|t͡ʃiːu33|ziu3||打醮。|
1294|鍬|锹|tʃʰiu55|t͡ʃʰiːu55|ciu1|||原網作「鍫」字。
1295|悄|悄|tʃʰiu55|t͡ʃʰiːu55|ciu1||靜悄悄。|
1296|俏|俏|tʃʰiu33|t͡ʃʰiːu33|ciu3|||
1297|樵|樵|tʃʰiu21|t͡ʃʰiːu21|ciu4|||
1298|噍|噍|tʃiu22|t͡ʃiːu22|ziu6||牛倒噍。|
1299|消|消|ɬiu55|ɬiːu55|sliu1|||
1300|宵|宵|ɬiu55|ɬiːu55|sliu1|||
1301|霄|霄|ɬiu55|ɬiːu55|sliu1|||
1302|硝|硝|ɬiu55|ɬiːu55|sliu1|||
1303|銷|销|ɬiu55|ɬiːu55|sliu1|||
1304|小|小|ɬiu35|ɬiːu35|sliu2|||
1305|笑|笑|ɬiu33|ɬiːu33|sliu3|||
1306|鞘|鞘|tʃʰiu33|t͡ʃʰiːu33|ciu3||刀鞘。|
1307|朝|朝|tʃʰiu21|t͡ʃʰiːu21|ciu4||朝代。|
1308|朝|朝|tʃiu55|t͡ʃiːu55|ziu1||今朝。|
1309|超|超|tʃʰiu55|t͡ʃʰiːu55|ciu1|||
1310|潮|潮|tʃʰiu21|t͡ʃʰiːu21|ciu4|||
1311|趙|赵|tʃiu22|t͡ʃiːu22|ziu6|||
1312|兆|兆|tʃiu22|t͡ʃiːu22|ziu6|||
1313|召|召|tʃiu55|t͡ʃiːu55|ziu1|||
1314|召|召|ʃiu22|ʃiːu22|siu6|||
1315|昭|昭|tʃiu22|t͡ʃiːu22|ziu6|||
1316|招|招|tʃiu55|t͡ʃiːu55|ziu1|||
1317|沼|沼|tʃiu35|t͡ʃiːu35|ziu2||沼氣。|
1318|照|照|tʃiu33|t͡ʃiːu33|ziu3|||
1319|詔|诏|tʃiu55|t͡ʃiːu55|ziu1|||
1320|燒|烧|ʃiu55|ʃiːu55|siu1|||
1321|少|少|ʃiu35|ʃiːu35|siu2||多少。|
1322|少|少|ʃiu33|ʃiːu33|siu3||少年。|
1323|韶|韶|ʃiu22|ʃiːu22|siu6||韶關。|
1324|紹|绍|ʃiu22|ʃiːu22|siu6|||
1325|邵|邵|ʃiu22|ʃiːu22|siu6|||
1326|饒|饶|0iu21|jiːu21|jiu4|||
1327|橈|桡|0iu21|jiːu21|jiu4||柴。|
1328|擾|扰|0iu35|jiːu35|jiu2|||
1329|繞|绕|jiu35|jiːu35|jiu2||圍繞。|標音誤爲[kɛu35]，此地應爲[jiu35]，而[kɛu35]對應「絞」字。
1330|驕|骄|kiu55|kiːu55|giu1|||
1331|嬌|娇|kiu55|kiːu55|giu1|||
1332|矯|矫|kiu35|kiːu35|giu2||矯詐。|
1333|蕎|荞|kʰiu23|kʰiːu24|kiu5|||
1334|僑|侨|kʰiu21|kʰiːu21|kiu4|||
1335|橋|桥|kʰiu21|kʰiːu21|kiu4|||
1336|喬|乔|kʰiu21|kʰiːu21|kiu4|||
1337|轎|轿|kiu22|kiːu22|giu6|||
1338|妖|妖|0iu55|jiːu55|jiu1|||
1339|邀|邀|0iu55|jiːu55|jiu1|||
1340|腰|腰|0iu55|jiːu55|jiu1|||
1341|要|要|0iu55|jiːu55|jiu1||要求。|
1342|要|要|0iu33|jiːu33|jiu3||重要。|
1343|搖|摇|0iu21|jiːu21|jiu4|||
1344|謠|谣|0iu21|jiːu21|jiu4|||
1345|姚|姚|0iu21|jiːu21|jiu4|||
1346|窯|窑|0iu21|jiːu21|jiu4|||
1347|舀|舀|0iu35|jiːu35|jiu2||舀水。|
1348|耀|耀|0iu22|jiːu22|jiu6|||
1349|鷂|鹞|0iu22|jiːu22|jiu6||鷂鷹。|
1350|刁|刁|tiu55|tiːu55|diu1|||
1351|雕|雕|tiu55|tiːu55|diu1|||
1352|貂|貂|tiu55|tiːu55|diu1|||
1353|鳥|鸟|niu23|niːu24|niu5|||
1354|吊|吊|tiu33|tiːu33|diu3|||原網作「弔」字。
1355|弔|吊|tiu33|tiːu33|diu3|||
1356|釣|钓|tiu33|tiːu33|diu3|||
1357|挑|挑|tʰiu55|tʰiːu55|tiu1|||
1358|跳|跳|tʰiu33|tʰiːu33|tiu3|||
1359|糶|粜|tʰiu55|tʰiːu55|tiu1|||
1360|條|条|tʰiu21|tʰiːu21|tiu4|||
1361|調|调|tʰiu21|tʰiːu21|tiu4||調和。|
1362|調|调|tiu22|tiːu22|diu6||音調、調動讀音亦同。|
1363|掉|掉|tiu22|tiːu22|diu6|||
1364|尿|尿|niu22|niːu22|niu6|||
1365|遼|辽|liu21|liːu21|liu4|||
1366|聊|聊|liu21|liːu21|liu4|||
1367|寥|寥|liu21|liːu21|liu4|||
1368|撩|撩|liu21|liːu21|liu4|||
1369|了|了|liu23|liːu24|liu5||了結。|
1370|瞭|瞭|liu21|liːu21|liu4|||
1371|料|料|liu22|liːu22|liu6|||
1372|簫|箫|ɬiu55|ɬiːu55|sliu1|||
1373|澆|浇|kiu55|kiːu55|giu1|||
1374|繳|缴|kiu35|kiːu35|giu2||上繳。|
1375|叫|叫|kiu33|kiːu33|giu3|||
1376|竅|窍|kʰiu33|kʰiːu33|kiu3|||
1377|堯|尧|0iu21|jiːu21|jiu4|||
1378|曉|晓|hiu35|hiːu35|hiu2|||
1379|幺|幺|0iu55|jiːu55|jiu1||幺二三。|
1380|杳|杳|miu23|miːu24|miu5||杳無音信。|
1381|剖|剖|pʰɐu35|pʰɐu35|pau2|||
1382|某|某|mɐu23|mɐu24|mau5|||
1383|畝|亩|mɐu23|mɐu24|mau5|||
1384|牡|牡|mau23|maːu24|maau5|||
1385|母|母|mu23|muː24|mu5|||
1386|拇|拇|mu23|muː24|mu5|||
1387|戊|戊|mu22|muː22|mu6|||
1388|茂|茂|mɐu22|mɐu22|mau6|||
1389|貿|贸|mɐu22|mɐu22|mau6|||
1390|兜|兜|tɐu55|tɐu55|dau1|||
1391|斗|斗|tɐu35|tɐu35|dau2|||
1392|抖|抖|tɐu35|tɐu35|dau2|||
1393|陡|陡|tɐu35|tɐu35|dau2|||
1394|鬥|斗|tɐu33|tɐu33|dau3|||
1395|偷|偷|tʰɐu55|tʰɐu55|tau1|||
1396|透|透|tʰɐu33|tʰɐu33|tau3|||
1397|頭|头|tʰɐu21|tʰɐu21|tau4|||
1398|投|投|tʰɐu21|tʰɐu21|tau4|||
1399|豆|豆|tɐu22|tɐu22|dau6|||
1400|逗|逗|tɐu33|tɐu33|dau3|||
1401|樓|楼|lɐu21|lɐu21|lau4|||
1402|摟|搂|lɐu35|lɐu35|lau2||摟取。|
1403|簍|篓|lɐu35|lɐu35|lau2|||
1404|漏|漏|lɐu22|lɐu22|lau6|||
1405|陋|陋|lɐu22|lɐu22|lau6|||
1406|走|走|tʃɐu35|t͡ʃɐu35|zau2|||
1407|奏|奏|tʃɐu33|t͡ʃɐu33|zau3|||
1408|湊|凑|tʃʰɐu33|t͡ʃʰɐu33|cau3|||
1409|叟|叟|ɬɐu35|ɬɐu35|slau2|||
1410|嗽|嗽|ɬɐu33|ɬɐu33|slau3||咳嗽。|
1411|勾|勾|ŋɐu55|ŋɐu55|ngau1||勾當。|原網作「句」字。
1412|鈎|钩|ŋɐu55|ŋɐu55|ngau1|||原網作「鉤」字。
1413|鉤|钩|ŋɐu55|ŋɐu55|ngau1|||
1414|溝|沟|kɐu55|kɐu55|gau1|||
1415|狗|狗|kɐu35|kɐu35|gau2|||
1416|苟|苟|kɐu35|kɐu35|gau2|||
1417|彀|彀|kɐu33|kɐu33|gau3||往上殼。|
1418|構|构|kʰɐu33|kʰɐu33|kau3|||
1419|購|购|kʰɐu33|kʰɐu33|kau3|||
1420|摳|抠|kʰɐu55|kʰɐu55|kau1|||
1421|瞘|眍|kʰɐu55|kʰɐu55|kau1||眼瞘。|
1422|口|口|hɐu35|hɐu35|hau2|||
1423|叩|叩|kʰɐu33|kʰɐu33|kau3||叩頭。|
1424|扣|扣|kʰɐu33|kʰɐu33|kau3||扣住。|
1425|釦|扣|kʰɐu33|kʰɐu33|kau3|||原網作「扣」字。
1426|寇|寇|kʰɐu33|kʰɐu33|kau3|||
1427|藕|藕|ŋɐu23|ŋɐu24|ngau5|||
1428|偶|偶|ŋɐu23|ŋɐu24|ngau5||配偶。|
1429|吼|吼|hɐu21|hɐu21|hau4|||
1430|侯|侯|hɐu21|hɐu21|hau4|||
1431|喉|喉|hɐu21|hɐu21|hau4|||
1432|猴|猴|hɐu21|hɐu21|hau4|||
1433|后|后|hɐu22|hɐu22|hau6|||
1434|厚|厚|hɐu23|hɐu24|hau5|||
1435|後|后|hɐu22|hɐu22|hau6|||
1436|候|候|hɐu22|hɐu22|hau6|||
1437|歐|欧|0ɐu55|Øɐu55|au1|||
1438|甌|瓯|0ɐu55|Øɐu55|au1|||
1439|嘔|呕|0ɐu35|Øɐu35|au2|||
1440|毆|殴|0ɐu55|Øɐu55|au1|||
1441|漚|沤|0ɐu33|Øɐu33|au3||久浸水中。|
1442|否|否|fɐu35|fɐu35|fau2|||
1443|富|富|fu33|fuː33|fu3|||
1444|副|副|fu33|fuː33|fu3|||
1445|浮|浮|fɐu21|fɐu21|fau4|||
1446|負|负|fu22|fuː22|fu6|||
1447|婦|妇|fu22|fuː22|fu6|||
1448|阜|阜|fu35|fuː35|fu2|||
1449|復|复|fuk5|fʊk̚5|fuk1||復興。|
1450|謀|谋|mɐu21|mɐu21|mau4|||
1451|矛|矛|mɛu21|mɛːu21|meu4|||
1452|紐|纽|nɐu35|nɐu35|nau2|||
1453|扭|扭|nɐu35|nɐu35|nau2|||
1454|流|流|lɐu21|lɐu21|lau4|||
1455|留|留|lɐu21|lɐu21|lau4|||
1456|劉|刘|lɐu21|lɐu21|lau4|||
1457|榴|榴|lɐu21|lɐu21|lau4||石榴。|
1458|硫|硫|lɐu21|lɐu21|lau4||硫磺。|
1459|琉|琉|lɐu21|lɐu21|lau4||琉璃。|原網作「瑠」字。
1460|柳|柳|lɐu23|lɐu24|lau5|||
1461|溜|溜|liu55|liːu55|liu1|||
